time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
33	0.0	0.0	0.385758374905	0.385758374905	0.504969530859	kid>cgv	time202-cond1.txt
34	0.104828483672	0.0	0.513552591013	0.513552591013	0.803436478507	cgv>kid	time202-cond1.txt
35	0.22360679775	0.0785674201318	0.0	0.0	0.454879241402	kid>cgv	time202-cond1.txt
36	0.0	0.34020690872	0.0	0.0	0.181928454803	cgv>kid	time202-cond1.txt
37	0.144337567297	0.0	0.0	0.0	0.230257031625	kid>cgv	time202-cond1.txt
38	0.436435780472	0.0	0.0	0.0	0.197995891613	cgv>kid	time202-cond1.txt
39	0.0	0.0	0.0	0.0	0.526155144656	kid>cgv	time202-cond1.txt
40	0.0	0.0	0.0	0.0		cgv>kid	time202-cond1.txt
41	0.0	0.0	0.0	0.0		kid>cgv	time202-cond1.txt
42	0.0	0.0	0.0	0.0	0.409855685502	cgv>kid	time202-cond1.txt
43	0.0	0.0	0.0	0.0	0.332359944884	kid>cgv	time202-cond1.txt
44	0.0	0.0	0.0	0.0	0.378934692585	cgv>kid	time202-cond1.txt
45	0.140028008403	0.251976315339	0.230940107676	0.230940107676	0.642516736453	kid>cgv	time202-cond1.txt
46	0.0975900072949	0.186500961648	0.0	0.0	0.694724676406	cgv>kid	time202-cond1.txt
47	0.0	0.0	0.0	0.0	0.704392910666	kid>cgv	time202-cond1.txt
48	0.229415733871	0.229415733871	0.0	0.0	0.650886170331	cgv>kid	time202-cond1.txt
49	0.0	0.0	0.171498585143	0.171498585143	0.629418752079	kid>cgv	time202-cond1.txt
50	0.0	0.0	0.0	0.0	0.266750316417	cgv>kid	time202-cond1.txt
51	0.0	0.0	0.0	0.0	0.279770057827	kid>cgv	time202-cond1.txt
52	0.0	0.0	0.0	0.0	0.494463794906	cgv>kid	time202-cond1.txt
53	0.235702260396	0.280975743475	0.0	0.0	0.500033755643	kid>cgv	time202-cond1.txt
54	0.200643088476	0.201007563052	0.0487950036474	0.0975900072949	0.802636420059	cgv>kid	time202-cond1.txt
55	0.193046835626	0.244450603519	0.0374240594283	0.0374240594283	0.751433389666	kid>cgv	time202-cond1.txt
56	0.0	0.0	0.0	0.0	0.63488504677	cgv>kid	time202-cond1.txt
57	0.136082763488	0.1490711985	0.0	0.0	0.658101296957	kid>cgv	time202-cond1.txt
58	0.136082763488	0.1490711985	0.0	0.0	0.538165388914	cgv>kid	time202-cond1.txt
59	0.0	0.123091490979	0.0	0.0	0.596095329001	kid>cgv	time202-cond1.txt
60	0.0	0.174077655956	0.0	0.0	0.346523515411	cgv>kid	time202-cond1.txt
61	0.204124145232	0.408248290464	0.0	0.0	0.236180403731	kid>cgv	time202-cond1.txt
62	0.353553390593	0.324442842262	0.0	0.0	0.294165027466	cgv>kid	time202-cond1.txt
63	0.156892908111	0.1349763812	0.0	0.0	0.689290023764	kid>cgv	time202-cond1.txt
64	0.169841555122	0.124034734589	0.0	0.0	0.541261843221	cgv>kid	time202-cond1.txt
65	0.0	0.0	0.0	0.0		kid>cgv	time202-cond1.txt
66	0.316227766017	0.0	0.0	0.0		cgv>kid	time202-cond1.txt
67	0.22360679775	0.0	0.0	0.0	0.419387516952	kid>cgv	time202-cond1.txt
68	0.0	0.0	0.0	0.0	0.119752565506	cgv>kid	time202-cond1.txt
69	0.0	0.0	0.0	0.0	0.119752565506	kid>cgv	time202-cond1.txt
70	0.0	0.0	0.0	0.0	0.119752565506	cgv>kid	time202-cond1.txt
71	0.0	0.0	0.258198889747	0.258198889747	0.645666969941	kid>cgv	time202-cond1.txt
72	0.0	0.0	0.218217890236	0.218217890236	0.583558975427	cgv>kid	time202-cond1.txt
73	0.333333333333	0.333333333333	0.0	0.0	0.24809468411	kid>cgv	time202-cond1.txt
74	0.144337567297	0.158113883008	0.0	0.0	0.179516563573	cgv>kid	time202-cond1.txt
75	0.117851130198	0.353553390593	0.190692517849	0.190692517849	0.31069372798	kid>cgv	time202-cond1.txt
76	0.050251890763	0.0991363194193	0.0	0.0	0.716901388185	cgv>kid	time202-cond1.txt
77	0.199204768222	0.117851130198	0.0592348877759	0.0888523316639	0.693434783597	kid>cgv	time202-cond1.txt
78	0.0	0.154303349962	0.0	0.0	0.700403034771	cgv>kid	time202-cond1.txt
79	0.0	0.0	0.144337567297	0.288675134595	0.889181613967	kid>cgv	time202-cond1.txt
80	0.134433214484	0.179244285979	0.0	0.0	0.858748508803	cgv>kid	time202-cond1.txt
81	0.0	0.0	0.0	0.0	0.52374817137	kid>cgv	time202-cond1.txt
82	0.0	0.0	0.0	0.0	0.606051529425	cgv>kid	time202-cond1.txt
83	0.0633724250524	0.0626224291085	0.0573539334676	0.0573539334676	0.49466162005	kid>cgv	time202-cond1.txt
84	0.0	0.0898026510134	0.301232038038	0.292684703502	0.638923538097	cgv>kid	time202-cond1.txt
85	0.0	0.116247638744	0.0430331482912	0.0418121005004	0.32504716775	kid>cgv	time202-cond1.txt
86	0.0	0.0	0.0	0.0	0.413419552386	cgv>kid	time202-cond1.txt
87	0.0	0.0	0.0	0.0	0.548035512652	kid>cgv	time202-cond1.txt
88	0.0	0.0	0.0	0.0	0.589463636806	cgv>kid	time202-cond1.txt
89	0.0	0.0870388279778	0.0	0.0	0.663546530035	kid>cgv	time202-cond1.txt
90	0.0	0.218217890236	0.0	0.0	0.645231644114	cgv>kid	time202-cond1.txt
0	0.230940107676	0.240771706172	0.0	0.0	0.729189683478	kid>cgv	time191-cond1.txt
1	0.213200716356	0.213200716356	0.267261241912	0.267261241912		cgv>kid	time191-cond1.txt
2	0.0	0.0	0.0	0.0		kid>cgv	time191-cond1.txt
3	0.0	0.0	0.0	0.0	0.412440447682	cgv>kid	time191-cond1.txt
4	0.0	0.0	0.0	0.0	0.377413152675	kid>cgv	time191-cond1.txt
5	0.0	0.0	0.0	0.0	0.438390512479	cgv>kid	time191-cond1.txt
6	0.0	0.0	0.0	0.0	0.533864612115	kid>cgv	time191-cond1.txt
7	0.0	0.0	0.0	0.0	0.456778829747	cgv>kid	time191-cond1.txt
8	0.204124145232	0.204124145232	0.433012701892	0.433012701892	0.763370998549	kid>cgv	time191-cond1.txt
9	0.221162934232	0.221162934232	0.0	0.0	0.622994887715	cgv>kid	time191-cond1.txt
10	0.0	0.0	0.0	0.0	0.465710442217	kid>cgv	time191-cond1.txt
11	0.0	0.0	0.0	0.0	0.577436979068	cgv>kid	time191-cond1.txt
12	0.0	0.0	0.0	0.0	0.577436979068	kid>cgv	time191-cond1.txt
13	0.0	0.0	0.0	0.0	0.528459025582	cgv>kid	time191-cond1.txt
14	0.0	0.0	0.0	0.0	0.419301915729	kid>cgv	time191-cond1.txt
15	0.0	0.0	0.0	0.0	0.46296718711	cgv>kid	time191-cond1.txt
16	0.0	0.0	0.0	0.0	0.42701398235	kid>cgv	time191-cond1.txt
17	0.0	0.301511344578	0.0	0.0	0.617344122213	cgv>kid	time191-cond1.txt
18	0.0	0.0	0.0	0.0	0.506812367636	kid>cgv	time191-cond1.txt
19	0.0	0.0	0.0	0.0		cgv>kid	time191-cond1.txt
20	0.0	0.0	0.0	0.0		kid>cgv	time191-cond1.txt
21	0.0	0.0	0.230940107676	0.230940107676	0.816885673203	cgv>kid	time191-cond1.txt
22	0.0	0.0	0.0	0.0	0.81396589344	kid>cgv	time191-cond1.txt
23	0.0	0.182574185835	0.0	0.0	0.511721841901	cgv>kid	time191-cond1.txt
24	0.119522860933	0.282842712475	0.123091490979	0.123091490979	0.518814012578	kid>cgv	time191-cond1.txt
25	0.0	0.1490711985	0.142133810904	0.142133810904	0.734004141781	cgv>kid	time191-cond1.txt
26	0.171184197004	0.171184197004	0.0875376219065	0.0875376219065	0.791160929346	kid>cgv	time191-cond1.txt
27	0.15	0.1	0.278543007266	0.309492230295	0.897819958959	cgv>kid	time191-cond1.txt
28	0.0851256530759	0.147441956155	0.235702260396	0.235702260396	0.812889124811	kid>cgv	time191-cond1.txt
29	0.0	0.044280744277	0.0	0.0	0.665017543152	cgv>kid	time191-cond1.txt
30	0.0	0.0	0.0	0.0	0.504349066206	kid>cgv	time191-cond1.txt
31	0.0	0.0	0.0	0.0	0.385434784764	cgv>kid	time191-cond1.txt
32	0.0916698497028	0.0916698497028	0.0	0.0	0.467395299275	kid>cgv	time191-cond1.txt
33	0.0	0.0753778361444	0.0672672793996	0.0672672793996	0.428423994196	cgv>kid	time191-cond1.txt
34	0.102062072616	0.235702260396	0.0	0.0	0.269016457906	kid>cgv	time191-cond1.txt
35	0.166666666667	0.288675134595	0.0	0.0	0.399367810243	cgv>kid	time191-cond1.txt
36	0.0	0.0	0.0	0.0	0.262760728668	kid>cgv	time191-cond1.txt
37	0.0	0.0	0.0	0.0	0.0880554277252	cgv>kid	time191-cond1.txt
38	0.0	0.0	0.0	0.0	0.0880554277252	kid>cgv	time191-cond1.txt
39	0.0	0.0	0.0	0.0	0.17814548058	cgv>kid	time191-cond1.txt
40	0.0	0.0	0.0	0.0	0.17814548058	kid>cgv	time191-cond1.txt
41	0.0	0.0	0.0	0.0	0.33036127407	cgv>kid	time191-cond1.txt
42	0.0	0.0	0.0	0.0	0.263424011513	kid>cgv	time191-cond1.txt
43	0.166666666667	0.0	0.0	0.0	0.388533267847	cgv>kid	time191-cond1.txt
44	0.204124145232	0.408248290464	0.0	0.0	0.434691462543	kid>cgv	time191-cond1.txt
45	0.0	0.0	0.158113883008	0.158113883008	0.493685385391	cgv>kid	time191-cond1.txt
46	0.0	0.0	0.0	0.0	0.558781811604	kid>cgv	time191-cond1.txt
47	0.0	0.0	0.0	0.0	0.402051683721	cgv>kid	time191-cond1.txt
48	0.0	0.235702260396	0.0	0.0	0.321020735204	kid>cgv	time191-cond1.txt
49	0.38569460792	0.338061701891	0.0	0.1490711985	0.671199837494	cgv>kid	time191-cond1.txt
50	0.106600358178	0.159900537267	0.0	0.0	0.774962957984	kid>cgv	time191-cond1.txt
51	0.118262479198	0.0517087689995	0.29488391231	0.29488391231	0.847925605684	cgv>kid	time191-cond1.txt
52	0.324918216644	0.305788314863	0.204465205027	0.204465205027	0.843739806736	kid>cgv	time191-cond1.txt
53	0.0	0.0	0.0	0.0	0.358964243948	cgv>kid	time191-cond1.txt
54	0.0	0.0	0.0	0.0	0.292520910064	kid>cgv	time191-cond1.txt
55	0.109108945118	0.115470053838	0.0975900072949	0.19518001459	0.870082170491	cgv>kid	time191-cond1.txt
56	0.1490711985	0.140028008403	0.0	0.07453559925	0.812087051777	kid>cgv	time191-cond1.txt
57	0.0	0.077151674981	0.0	0.0	0.820796834093	cgv>kid	time191-cond1.txt
58	0.0	0.0	0.0	0.0	0.407730012509	kid>cgv	time191-cond1.txt
59	0.0	0.109108945118	0.0	0.0	0.565932915805	cgv>kid	time191-cond1.txt
60	0.0	0.0	0.0	0.0	0.537926138888	kid>cgv	time191-cond1.txt
61	0.0	0.0	0.0	0.0	0.537807578353	cgv>kid	time191-cond1.txt
62	0.0	0.0	0.0	0.0	0.470172360899	kid>cgv	time191-cond1.txt
63	0.0	0.0	0.0	0.0	0.343174425811	cgv>kid	time191-cond1.txt
64	0.154303349962	0.154303349962	0.1490711985	0.1490711985	0.920263699038	kid>cgv	time191-cond1.txt
65	0.316227766017	0.316227766017	0.235702260396	0.235702260396	0.751111386315	cgv>kid	time191-cond1.txt
66	0.507092552837	0.507092552837	0.144337567297	0.144337567297	0.620753297182	kid>cgv	time191-cond1.txt
67	0.194461117066	0.194461117066	0.0573539334676	0.0573539334676	0.719885299424	cgv>kid	time191-cond1.txt
68	0.127775313	0.0563436169819	0.0	0.0	0.750619363932	kid>cgv	time191-cond1.txt
69	0.1490711985	0.207019667803	0.0755928946018	0.0727392967453	0.473750785344	cgv>kid	time191-cond1.txt
70	0.201007563052	0.187317162316	0.0	0.0	0.312928483174	kid>cgv	time191-cond1.txt
71	0.0	0.0	0.0	0.0	0.563654784331	cgv>kid	time191-cond1.txt
72	0.0	0.131590338992	0.0	0.0	0.796307006426	kid>cgv	time191-cond1.txt
73	0.0753778361444	0.150755672289	0.0	0.0	0.635138040372	cgv>kid	time191-cond1.txt
74	0.0	0.0	0.0	0.0	0.716927437713	kid>cgv	time191-cond1.txt
75	0.0	0.0	0.0	0.0	0.556014370064	cgv>kid	time191-cond1.txt
76	0.129099444874	0.129099444874	0.0	0.0	0.662621854838	kid>cgv	time191-cond1.txt
77	0.0	0.0	0.0	0.0	0.664307083535	cgv>kid	time191-cond1.txt
78	0.0	0.0	0.0	0.0	0.360683125112	kid>cgv	time191-cond1.txt
79	0.0	0.162221421131	0.1490711985	0.1490711985	0.808524530911	cgv>kid	time191-cond1.txt
80	0.0	0.158113883008	0.0	0.0	0.740698272963	kid>cgv	time191-cond1.txt
81	0.267261241912	0.267261241912	0.0	0.0	0.712302287771	cgv>kid	time191-cond1.txt
82	0.0	0.0	0.0	0.0	0.373673254979	kid>cgv	time191-cond1.txt
83	0.0	0.267261241912	0.0	0.0		cgv>kid	time191-cond1.txt
84	0.166090959707	0.13576884666	0.0	0.0		kid>cgv	time191-cond1.txt
85	0.371390676354	0.449013255067	0.0	0.0	0.611965654111	cgv>kid	time191-cond1.txt
86	0.25	0.25	0.0	0.0	0.514894966801	kid>cgv	time191-cond1.txt
87	0.204124145232	0.204124145232	0.0	0.0	0.554167543009	cgv>kid	time191-cond1.txt
88	0.0	0.0	0.0	0.0	0.388609151223	kid>cgv	time191-cond1.txt
89	0.196116135138	0.0	0.0	0.0	0.358339998102	cgv>kid	time191-cond1.txt
90	0.209656967344	0.314485451017	0.0	0.0	0.705611015297	kid>cgv	time191-cond1.txt
91	0.0	0.0	0.0	0.0	0.471724122028	cgv>kid	time191-cond1.txt
92	0.169030850946	0.0	0.144337567297	0.144337567297	0.608860246391	kid>cgv	time191-cond1.txt
93	0.34684398781	0.260132990857	0.0833333333333	0.0833333333333	0.76745121583	cgv>kid	time191-cond1.txt
94	0.111803398875	0.22360679775	0.0	0.0	0.592917863861	kid>cgv	time191-cond1.txt
95	0.0	0.0	0.0	0.0	0.540117345577	cgv>kid	time191-cond1.txt
96	0.0	0.0	0.0	0.0	0.459992136739	kid>cgv	time191-cond1.txt
97	0.0	0.0	0.301511344578	0.301511344578	0.452689407483	cgv>kid	time191-cond1.txt
0	0.19867985356	0.246182981959	0.0	0.0	0.589064977457	cgv>kid	time209-cond1.txt
1	0.0	0.0	0.0	0.0	0.437485507923	kid>cgv	time209-cond1.txt
2	0.0	0.0	0.0	0.0	0.286274868801	cgv>kid	time209-cond1.txt
3	0.0	0.0	0.0	0.0	0.427393766724	kid>cgv	time209-cond1.txt
4	0.0	0.0	0.0	0.0	0.706890560212	cgv>kid	time209-cond1.txt
5	0.0	0.0	0.0	0.0	0.774583184741	kid>cgv	time209-cond1.txt
6	0.102062072616	0.102062072616	0.0	0.0	0.673118173756	cgv>kid	time209-cond1.txt
7	0.0	0.0	0.0	0.0		kid>cgv	time209-cond1.txt
8	0.0	0.0	0.0	0.0		cgv>kid	time209-cond1.txt
9	0.0	0.0	0.0	0.0	0.237653398194	kid>cgv	time209-cond1.txt
10	0.2	0.2	0.0	0.0	0.173446678166	cgv>kid	time209-cond1.txt
11	0.0	0.0816496580928	0.0	0.0	0.352168562452	kid>cgv	time209-cond1.txt
12	0.0408248290464	0.0816496580928	0.0	0.0	0.652077420234	cgv>kid	time209-cond1.txt
13	0.0833333333333	0.0833333333333	0.249067740693	0.249067740693	0.910461171615	kid>cgv	time209-cond1.txt
14	0.182574185835	0.182574185835	0.0	0.0	0.749317949762	cgv>kid	time209-cond1.txt
15	0.0	0.0	0.0	0.0	0.634066513929	kid>cgv	time209-cond1.txt
16	0.0	0.0	0.0975900072949	0.0975900072949	0.82587311616	cgv>kid	time209-cond1.txt
17	0.0	0.0	0.0	0.0	0.737279530601	kid>cgv	time209-cond1.txt
18	0.0	0.077151674981	0.0	0.0	0.761271419612	cgv>kid	time209-cond1.txt
19	0.277777777778	0.288009216442	0.0	0.0	0.807697073158	kid>cgv	time209-cond1.txt
20	0.125614858604	0.372821859601	0.0346687622641	0.0693375245282	0.820077152763	cgv>kid	time209-cond1.txt
21	0.0	0.114707866935	0.0	0.0	0.614981085964	kid>cgv	time209-cond1.txt
22	0.0	0.0	0.408248290464	0.408248290464	0.850174822276	cgv>kid	time209-cond1.txt
23	0.0	0.109108945118	0.0	0.117851130198	0.765833361248	kid>cgv	time209-cond1.txt
24	0.0	0.0	0.0	0.0		cgv>kid	time209-cond1.txt
25	0.0	0.0	0.0	0.0		kid>cgv	time209-cond1.txt
26	0.0509647191438	0.0534522483825	0.0	0.0	0.716088456274	cgv>kid	time209-cond1.txt
27	0.0509647191438	0.106904496765	0.0	0.0	0.662962580671	kid>cgv	time209-cond1.txt
28	0.0	0.308606699924	0.0	0.0	0.689825513455	cgv>kid	time209-cond1.txt
29	0.0	0.0	0.0	0.0	0.305968029612	kid>cgv	time209-cond1.txt
30	0.150755672289	0.138675049056	0.129099444874	0.129099444874	0.56784687792	cgv>kid	time209-cond1.txt
31	0.0	0.0	0.0	0.0	0.596174053036	kid>cgv	time209-cond1.txt
32	0.0	0.0	0.0	0.0	0.421921702091	cgv>kid	time209-cond1.txt
33	0.0	0.0	0.0	0.0	0.218166519341	kid>cgv	time209-cond1.txt
34	0.0	0.288675134595	0.0	0.0	0.268482119464	cgv>kid	time209-cond1.txt
35	0.0601929265429	0.136082763488	0.0	0.0	0.445304896916	kid>cgv	time209-cond1.txt
36	0.249029122546	0.426401432711	0.057735026919	0.057735026919	0.825228981636	cgv>kid	time209-cond1.txt
37	0.182574185835	0.204124145232	0.516397779494	0.516397779494	0.912290603875	kid>cgv	time209-cond1.txt
38	0.296499726664	0.32025630761	0.0	0.0	0.737031614062	cgv>kid	time209-cond1.txt
39	0.0	0.124034734589	0.0	0.0	0.74195058353	kid>cgv	time209-cond1.txt
40	0.0	0.0	0.0	0.0	0.485737579572	cgv>kid	time209-cond1.txt
41	0.154303349962	0.154303349962	0.0	0.0	0.213758984543	kid>cgv	time209-cond1.txt
42	0.161164592805	0.154303349962	0.0	0.0	0.264194405081	cgv>kid	time209-cond1.txt
43	0.0	0.0	0.0	0.0	0.399932590564	kid>cgv	time209-cond1.txt
44	0.0	0.0	0.0	0.0	0.443964366445	cgv>kid	time209-cond1.txt
45	0.0	0.0	0.0	0.0		kid>cgv	time209-cond1.txt
46	0.0	0.0	0.0	0.0		cgv>kid	time209-cond1.txt
47	0.0	0.0	0.0	0.0	0.232290311399	kid>cgv	time209-cond1.txt
48	0.22360679775	0.22360679775	0.0	0.0	0.348412375535	cgv>kid	time209-cond1.txt
49	0.105409255339	0.105409255339	0.105409255339	0.105409255339	0.466142447468	kid>cgv	time209-cond1.txt
50	0.189660810453	0.113796486272	0.303239217432	0.303239217432	0.600825710982	cgv>kid	time209-cond1.txt
51	0.171498585143	0.22232432295	0.0379049021789	0.0758098043579	0.824801878786	kid>cgv	time209-cond1.txt
52	0.0	0.0	0.0	0.0	0.326511898506	cgv>kid	time209-cond1.txt
53	0.0	0.0	0.0	0.0	0.337831380488	kid>cgv	time209-cond1.txt
54	0.158113883008	0.158113883008	0.0	0.0	0.852022561193	cgv>kid	time209-cond1.txt
55	0.0	0.0	0.0	0.0	0.535585497463	kid>cgv	time209-cond1.txt
56	0.0	0.0	0.0	0.0	0.55383211657	cgv>kid	time209-cond1.txt
57	0.0924500327042	0.0808452083454	0.0	0.0	0.486791689814	kid>cgv	time209-cond1.txt
58	0.139686059154	0.222222222222	0.215165741456	0.205152484966	0.726794392555	cgv>kid	time209-cond1.txt
59	0.0	0.0	0.230940107676	0.220192753025	0.666164465003	kid>cgv	time209-cond1.txt
60	0.134839972493	0.134839972493	0.0	0.0	0.509373869969	cgv>kid	time209-cond1.txt
61	0.0816496580928	0.163299316186	0.125738922692	0.125738922692	0.605738832421	kid>cgv	time209-cond1.txt
62	0.200445931434	0.200445931434	0.0	0.0	0.758943641342	cgv>kid	time209-cond1.txt
63	0.0944911182523	0.0944911182523	0.0	0.0	0.58366695283	kid>cgv	time209-cond1.txt
64	0.0	0.0	0.0	0.0	0.221545083919	cgv>kid	time209-cond1.txt
65	0.0	0.0	0.0	0.0	0.381399130034	kid>cgv	time209-cond1.txt
66	0.0	0.0	0.0	0.0	0.405979737865	cgv>kid	time209-cond1.txt
67	0.0	0.0	0.160128153805	0.160128153805	0.627900068046	kid>cgv	time209-cond1.txt
68	0.0	0.0	0.258198889747	0.258198889747	0.807708590954	cgv>kid	time209-cond1.txt
69	0.0	0.0	0.0	0.0	0.536563055469	kid>cgv	time209-cond1.txt
70	0.0656532164299	0.0620173672946	0.0	0.0	0.662756101251	cgv>kid	time209-cond1.txt
71	0.278543007266	0.350823207723	0.0	0.0	0.483256460008	kid>cgv	time209-cond1.txt
72	0.0	0.0	0.0	0.0	0.501335859804	cgv>kid	time209-cond1.txt
73	0.0	0.0	0.0	0.0	0.583392159603	kid>cgv	time209-cond1.txt
74	0.0	0.0	0.0	0.0	0.51176975325	cgv>kid	time209-cond1.txt
75	0.0	0.0	0.176776695297	0.176776695297	0.952252492254	kid>cgv	time209-cond1.txt
76	0.0	0.114707866935	0.327326835354	0.327326835354	0.910430477734	cgv>kid	time209-cond1.txt
77	0.308606699924	0.0	0.0	0.0	0.650204160357	kid>cgv	time209-cond1.txt
78	0.196116135138	0.0	0.0	0.0	0.660143506414	cgv>kid	time209-cond1.txt
79	0.0	0.0	0.438529009654	0.438529009654	0.960140063136	kid>cgv	time209-cond1.txt
80	0.0	0.129099444874	0.0	0.0	0.526467284214	cgv>kid	time209-cond1.txt
81	0.0	0.0	0.0	0.0	0.42387488071	kid>cgv	time209-cond1.txt
82	0.0	0.115470053838	0.0	0.0	0.439524237642	cgv>kid	time209-cond1.txt
83	0.277350098113	0.258198889747	0.0	0.0	0.367304978204	kid>cgv	time209-cond1.txt
84	0.0	0.0	0.0	0.0	0.34689876557	cgv>kid	time209-cond1.txt
85	0.0	0.0	0.353553390593	0.353553390593	0.581615826182	kid>cgv	time209-cond1.txt
86	0.272165526976	0.272165526976	0.114707866935	0.114707866935	0.713203009459	cgv>kid	time209-cond1.txt
87	0.0	0.0	0.0	0.0	0.47465882376	kid>cgv	time209-cond1.txt
88	0.0	0.0	0.0	0.0	0.347734207468	cgv>kid	time209-cond1.txt
89	0.160128153805	0.207019667803	0.0	0.0	0.571569752687	kid>cgv	time209-cond1.txt
90	0.196116135138	0.36514837167	0.0	0.0	0.308316677035	cgv>kid	time209-cond1.txt
91	0.0	0.5	0.0	0.0		kid>cgv	time209-cond1.txt
92	0.129099444874	0.0	0.0	0.0		cgv>kid	time209-cond1.txt
93	0.129099444874	0.129099444874	0.0	0.0	0.522925801503	kid>cgv	time209-cond1.txt
94	0.0	0.0	0.0	0.0	0.60591582463	cgv>kid	time209-cond1.txt
95	0.0	0.117851130198	0.0	0.0	0.204879981186	kid>cgv	time209-cond1.txt
96	0.0	0.428845013935	0.0	0.0	0.163461858566	cgv>kid	time209-cond1.txt
0	0.129099444874	0.0	0.0	0.0	0.641291088707	kid>cgv	time210-cond1.txt
1	0.1490711985	0.140028008403	0.0	0.0	0.676566143772	cgv>kid	time210-cond1.txt
2	0.0	0.0	0.0	0.0	0.551411434253	kid>cgv	time210-cond1.txt
3	0.0	0.0	0.0	0.0	0.544096945985	cgv>kid	time210-cond1.txt
4	0.0	0.0	0.0	0.0	0.634366035028	kid>cgv	time210-cond1.txt
5	0.117851130198	0.117851130198	0.0	0.0	0.697362924245	cgv>kid	time210-cond1.txt
6	0.0	0.0	0.0	0.0		kid>cgv	time210-cond1.txt
7	0.0	0.0	0.0	0.0		cgv>kid	time210-cond1.txt
8	0.0	0.0	0.0	0.0	0.413359479914	kid>cgv	time210-cond1.txt
9	0.0	0.22360679775	0.0	0.0	0.342298534067	cgv>kid	time210-cond1.txt
10	0.282842712475	0.282842712475	0.158113883008	0.158113883008	0.60860853789	kid>cgv	time210-cond1.txt
11	0.0	0.162697843364	0.0	0.0	0.654315130369	cgv>kid	time210-cond1.txt
12	0.160128153805	0.189934294099	0.0	0.0350070021007	0.823096038957	kid>cgv	time210-cond1.txt
13	0.273861278753	0.182574185835	0.0	0.0	0.639985020419	cgv>kid	time210-cond1.txt
14	0.0	0.0	0.0	0.0	0.449273315408	kid>cgv	time210-cond1.txt
15	0.0	0.0	0.0	0.0	0.552926313532	cgv>kid	time210-cond1.txt
16	0.0	0.0	0.0	0.0	0.634279807218	kid>cgv	time210-cond1.txt
17	0.0	0.0	0.0	0.0	0.598856416305	cgv>kid	time210-cond1.txt
18	0.129099444874	0.0	0.0	0.0	0.777780616179	kid>cgv	time210-cond1.txt
19	0.114707866935	0.114707866935	0.0	0.0	0.652823311288	cgv>kid	time210-cond1.txt
20	0.0912870929175	0.210818510678	0.182574185835	0.182574185835	0.639361565174	kid>cgv	time210-cond1.txt
21	0.125738922692	0.133333333333	0.0790569415042	0.0790569415042	0.697236459262	cgv>kid	time210-cond1.txt
22	0.105409255339	0.253184841771	0.0	0.0	0.73501864977	kid>cgv	time210-cond1.txt
23	0.239045721867	0.0	0.105409255339	0.105409255339	0.644565217968	cgv>kid	time210-cond1.txt
24	0.0	0.0	0.0	0.0	0.454559571858	kid>cgv	time210-cond1.txt
25	0.0	0.0	0.0	0.0	0.650494010407	cgv>kid	time210-cond1.txt
26	0.0	0.0	0.0	0.0	0.232784341481	kid>cgv	time210-cond1.txt
27	0.0	0.188982236505	0.0	0.0	0.264301647987	cgv>kid	time210-cond1.txt
28	0.0	0.0	0.0	0.0	0.567446913702	kid>cgv	time210-cond1.txt
29	0.0	0.0	0.0	0.0	0.227690036626	cgv>kid	time210-cond1.txt
30	0.0	0.0	0.0	0.0	0.506915469763	kid>cgv	time210-cond1.txt
31	0.0	0.0	0.0	0.0		cgv>kid	time210-cond1.txt
32	0.0	0.0	0.0	0.0		kid>cgv	time210-cond1.txt
33	0.0	0.0	0.0	0.0	0.162739836527	cgv>kid	time210-cond1.txt
34	0.0	0.0	0.0	0.0	0.306303643617	kid>cgv	time210-cond1.txt
35	0.0	0.0	0.0	0.0	0.310471395472	cgv>kid	time210-cond1.txt
36	0.0	0.0	0.0	0.0	0.476524565063	kid>cgv	time210-cond1.txt
37	0.240965798671	0.240965798671	0.07453559925	0.07453559925	0.70140198924	cgv>kid	time210-cond1.txt
38	0.0	0.0898026510134	0.0	0.0	0.556097807352	kid>cgv	time210-cond1.txt
39	0.0	0.0	0.0	0.0	0.510082189573	cgv>kid	time210-cond1.txt
40	0.0	0.0	0.0	0.0		kid>cgv	time210-cond1.txt
41	0.0	0.0	0.0	0.0		cgv>kid	time210-cond1.txt
42	0.0674199862463	0.0645497224368	0.0	0.0	0.733386209118	kid>cgv	time210-cond1.txt
43	0.0	0.0578314931966	0.11396057646	0.11396057646	0.757388048902	cgv>kid	time210-cond1.txt
44	0.0944911182523	0.0944911182523	0.0	0.0	0.584861771913	kid>cgv	time210-cond1.txt
45	0.0	0.0	0.0	0.0	0.62249770376	cgv>kid	time210-cond1.txt
46	0.0	0.0	0.0	0.0	0.443514422669	kid>cgv	time210-cond1.txt
47	0.0	0.0	0.0	0.0	0.556004720408	cgv>kid	time210-cond1.txt
48	0.0	0.113227703414	0.0	0.0	0.613371947981	kid>cgv	time210-cond1.txt
49	0.0990147542977	0.187317162316	0.0	0.0	0.667550850759	cgv>kid	time210-cond1.txt
50	0.242535625036	0.275298880645	0.0	0.0	0.647117409334	kid>cgv	time210-cond1.txt
51	0.126491106407	0.126491106407	0.0	0.0	0.390708003954	cgv>kid	time210-cond1.txt
52	0.0	0.0	0.0	0.0	0.455159136713	kid>cgv	time210-cond1.txt
